accession,ncbi_taxid
GB_GCA_003280095.1,2162134
GB_GCA_003280245.1,2162190
GB_GCA_003278465.1,2162180
GB_GCA_003215335.1,2162275
RS_GCF_000011485.1,74547
GB_GCA_003214855.1,2162496
RS_GCF_000760295.1,1499502
GB_GCA_003209155.1,2161943
GB_GCA_003211205.1,2161948
RS_GCF_014304815.1,166309
RS_GCF_014279995.1,1400864
RS_GCF_900473965.1,2575510
GB_GCA_003210775.1,2161965
RS_GCF_014279975.1,1400865
GB_GCA_002687115.1,2024869
RS_GCF_014279815.1,1442555
RS_GCF_014280035.1,1866938
RS_GCF_014279795.1,1442556
RS_GCF_014279875.1,1442554
RS_GCF_000153285.1,59931
RS_GCF_000063505.1,32051
GB_GCA_011523835.1,2698758
GB_GCA_003210315.1,2161976
GB_GCA_003210555.1,2161956
RS_GCF_014279775.1,1968775
RS_GCF_014279835.1,1386941
RS_GCF_000230675.1,166318
RS_GCF_000014585.1,64471
RS_GCF_001040845.1,32052
GB_GCA_003210755.1,2161967
GB_GCA_011525445.1,2698759
RS_GCF_900473935.1,337067
RS_GCF_900474295.1,368503
GB_GCA_011523155.1,2698761
RS_GCF_000153825.1,221359
RS_GCF_004209775.1,59932
RS_GCF_014279595.1,221352
RS_GCF_014217855.1,2751171
RS_GCF_000161795.2,166314
GB_GCA_013911515.1,1131
RS_GCF_014279895.1,1442553
RS_GCF_000012625.1,110662
RS_GCF_000737595.1,585425
GB_GCA_003209165.1,2161940
RS_GCF_014279755.1,1400866
RS_GCF_900474185.1,368493
GB_GCA_002691345.1,2024882
GB_GCA_002684175.1,2024880
RS_GCF_000012505.1,316279
RS_GCF_000153805.1,313625
GB_GCA_003208835.1,2161958
RS_GCF_000195975.1,84588
RS_GCF_014280195.1,1050635
GB_GCA_003211535.1,2161938
RS_GCF_014280175.1,1050638
GB_GCA_002170825.1,1986677
GB_GCA_003210735.1,2161954
GB_GCA_003211235.1,2161962
GB_GCA_003210795.1,2161966
GB_GCA_002690325.1,2024878
RS_GCF_000515235.1,110663
RS_GCF_000737535.1,1280380
GB_GCA_002700765.1,2024883
GB_GCA_002701375.1,2024872
GB_GCA_003211515.1,2161942
RS_GCF_000737575.1,585423
RS_GCF_007996965.1,2496102
RS_GCF_008807075.1,2511069
RS_GCF_000155635.1,180281
RS_GCF_900088535.1,1851505
RS_GCF_014280235.1,261284
GB_GCA_007135755.1,2164130
GB_GCA_007694915.1,2480217
RS_GCF_001039265.1,1662190
GB_GCA_002396505.1,1947887
GB_GCA_903862155.1,1211
RS_GCF_003011885.1,2116684
GB_GCA_013205255.1,2773159
RS_GCF_002252665.1,2025606
GB_GCA_903928835.1,1211
GB_GCA_010027605.1,2448806
GB_GCA_903921295.1,1211
RS_GCF_000179235.2,232348
GB_GCA_014654725.1,2766970
RS_GCF_000179255.1,232363
RS_GCF_014217875.1,2751170
GB_GCA_010030955.1,2461362
GB_GCA_014191535.1,2164130
GB_GCA_009926195.1,2448788
GB_GCA_903934375.1,1665021
GB_GCA_010029175.1,2448802
RS_GCF_002252705.1,2025607
GB_GCA_002737305.1,2026890
GB_GCA_903855705.1,154535
RS_GCF_000316515.1,292564
RS_GCF_003003925.1,2107695
RS_GCF_002252675.1,169670
GB_GCA_903917565.1,1211
GB_GCA_000708525.1,1496688
GB_GCA_903856805.1,1211
GB_GCA_014191755.1,2164130
GB_GCA_903858015.1,1211
GB_GCA_903935205.1,1211
GB_GCA_903823115.1,1211
GB_GCA_903934745.1,1211
GB_GCA_903831165.1,1211
GB_GCA_903882285.1,1211
GB_GCA_903907855.1,1665021
RS_GCF_001885215.1,1916956
GB_GCA_013203655.1,2773160
GB_GCA_003249115.1,2164130
RS_GCF_002252635.1,210768
RS_GCF_000153045.1,69042
RS_GCF_002252625.1,2025605
RS_GCF_014224355.1,2599077
RS_GCF_000063525.1,316278
GB_GCA_012270465.1,1131
GB_GCA_002168155.1,1986596
GB_GCA_002470305.1,1947895
RS_GCF_003011125.1,2116544
GB_GCA_009914645.1,2698751
RS_GCF_903943975.1,2116544
GB_GCA_903871775.1,1211
GB_GCA_009840445.1,2604852
RS_GCF_900047545.1,431041
GB_GCA_001007665.1,1604020
GB_GCA_002018045.1,1943582
RS_GCF_000586015.1,1451353
GB_GCA_009836025.1,2604859
GB_GCA_007571085.1,2479222
GB_GCA_004768415.1,2507553
RS_GCF_002246015.1,2014529
GB_GCA_003326195.1,1356359
RS_GCF_002949795.1,1618022
RS_GCF_013393905.1,2576902
RS_GCF_001712795.1,457944
RS_GCF_014023275.1,1472755
RS_GCF_002813575.1,2038116
RS_GCF_003113895.1,2005467
RS_GCF_003443655.1,446679
RS_GCF_009873495.1,76335
RS_GCF_014222285.1,2681305
RS_GCF_000020025.1,63737
RS_GCF_013343235.1,2572090
RS_GCF_002949735.1,1261031
RS_GCF_002368035.1,1091006
GB_GCA_003326205.1,1840705
RS_GCF_002608075.1,1628743
RS_GCF_001904715.1,1357508
RS_GCF_005869855.1,2575443
RS_GCF_010091925.1,2690446
RS_GCF_000009705.1,103690
RS_GCF_009856605.1,375899
RS_GCF_001548375.1,1751286
RS_GCF_013393945.1,2576904
RS_GCF_000316645.1,28072
RS_GCF_001597745.1,1811979
RS_GCF_002896875.1,1869241
GB_GCA_011332035.1,1167
RS_GCF_000316625.1,317936
GB_GCA_003990705.1,196308
RS_GCF_001298445.1,224013
GB_GCA_001698435.1,1881015
RS_GCF_002218065.1,1973477
GB_GCA_007692755.1,2047085
RS_GCF_000340565.2,313624
GB_GCA_003556955.1,2100754
GB_GCA_903911355.1,425022
RS_GCF_002368335.1,2005458
GB_GCA_003326215.1,1844469
RS_GCF_003367075.1,2108055
RS_GCF_014489415.1,2666332
RS_GCF_000175855.1,533247
GB_GCA_004292695.1,2447902
GB_GCA_010672785.1,2607814
RS_GCF_002368075.1,1973480
GB_GCA_004293145.1,2447902
RS_GCF_000196515.1,551115
GB_GCA_001586785.1,1810943
RS_GCF_001858025.1,1853259
RS_GCF_003991935.1,447716
RS_GCF_000332135.1,163908
RS_GCF_000317695.1,272123
RS_GCF_002368115.1,1973481
RS_GCF_009711935.1,2590010
RS_GCF_001277295.1,1647413
RS_GCF_009712035.1,2590018
GB_GCA_903848645.1,1211
RS_GCF_012516395.1,315271
GB_GCA_001593825.1,1803587
RS_GCF_000426925.1,553470
RS_GCF_005402965.1,136072
GB_GCA_900299285.1,46231
RS_GCF_009711975.1,2590009
RS_GCF_002934005.1,2052836
RS_GCF_000317535.1,56107
GB_GCA_003994795.1,2005457
RS_GCF_002154695.1,1932621
RS_GCF_002154725.1,1932667
RS_GCF_002368175.1,1954171
RS_GCF_002367995.1,1973478
RS_GCF_002368195.1,1954172
RS_GCF_002368155.1,1973483
RS_GCF_002368295.1,231146
RS_GCF_002368275.1,1973485
RS_GCF_011769525.1,2099387
RS_GCF_000316575.1,99598
RS_GCF_000332295.1,643473
RS_GCF_000817785.2,1304833
RS_GCF_002218085.1,2005459
RS_GCF_000582685.1,1469607
RS_GCF_006968915.1,417106
RS_GCF_012912135.1,385972
RS_GCF_000828085.3,1233231
GB_GCA_012031965.1,2720447
RS_GCF_012912105.1,2234130
RS_GCF_002163975.1,1940762
RS_GCF_002368235.1,1137095
RS_GCF_002368435.1,2005464
RS_GCF_000828075.3,1245935
RS_GCF_000315565.1,221288
RS_GCF_000346485.2,128403
RS_GCF_009725235.1,2304196
RS_GCF_000760695.4,1479485
GB_GCA_903903925.1,1211
RS_GCF_000317245.1,372781
RS_GCF_001990805.2,1594576
RS_GCF_000447295.1,1173023
RS_GCF_002368315.1,2005456
RS_GCF_000317205.1,306281
RS_GCF_000317225.1,98439
RS_GCF_000517105.1,1173024
RS_GCF_000317285.1,211165
RS_GCF_000332255.1,1173021
RS_GCF_000331305.1,32057
RS_GCF_003991905.1,232991
RS_GCF_001904745.1,1137096
RS_GCF_002368415.1,2005463
RS_GCF_002289455.1,987040
GB_GCA_012034595.1,2720413
GB_GCA_004296455.1,2005461
RS_GCF_000317435.1,1170562
RS_GCF_002368395.1,2005462
RS_GCF_000734895.2,1337936
RS_GCF_000316665.1,373994
RS_GCF_002368095.1,1973488
GB_GCA_002361335.1,1947383
GB_GCA_012033205.1,2720451
RS_GCF_001456025.1,371196
RS_GCF_000350105.1,1165094
GB_GCA_000613065.1,1164990
RS_GCF_900185595.1,439482
RS_GCF_003003885.1,2107693
GB_GCA_013698215.1,2740535
RS_GCF_000332075.2,927677
RS_GCF_000952155.1,1618023
RS_GCF_000317125.1,251229
RS_GCF_000817735.3,1245923
RS_GCF_000317555.1,1173026
RS_GCF_001904655.1,247279
RS_GCF_002939305.1,1378066
RS_GCF_002749975.1,2049454
RS_GCF_002964865.1,1433147
RS_GCF_001904725.1,454136
GB_GCA_003486305.1,2055770
RS_GCF_000317145.1,1173020
RS_GCF_003003845.1,2107692
GB_GCA_013297675.1,2613755
RS_GCF_003003775.1,1296344
RS_GCF_000317495.1,1173022
RS_GCF_000297435.1,1160279
RS_GCF_008974145.1,2569534
RS_GCF_000981785.2,1641812
GB_GCA_002282955.1,1892905
RS_GCF_000010625.1,449447
RS_GCF_001264245.1,1638788
RS_GCF_010196425.1,449468
GB_GCA_007095845.1,2486254
GB_GCA_002282935.1,1895004
RS_GCF_009792235.1,2686288
GB_GCA_007096045.1,2486265
GB_GCA_007095785.1,2486257
GB_GCA_009995705.1,2685991
RS_GCF_003007785.1,2107694
RS_GCF_000021825.1,65393
RS_GCF_000147335.1,497965
RS_GCF_000017845.1,43989
RS_GCF_003013815.1,2082950
RS_GCF_000169335.1,391612
RS_GCF_002172675.1,1982589
RS_GCF_000167195.1,165597
RS_GCF_000025125.1,1453429
GB_GCA_000737945.1,1527444
RS_GCF_003864295.1,1920663
RS_GCF_000829235.1,1228987
RS_GCF_003574135.1,1763363
RS_GCF_002110465.1,1981054
RS_GCF_000021805.1,41431
GB_GCA_003448685.1,2055757
RS_GCF_000284455.1,1080230
RS_GCF_000478825.2,1147
GB_GCA_003249095.1,2164131
RS_GCF_000317025.1,118163
RS_GCF_001904635.1,1921803
GB_GCA_012031035.1,2044595
RS_GCF_000332235.1,113355
RS_GCF_001548115.1,1617448
RS_GCF_001548095.1,1615909
GB_GCA_009993045.1,2773167
RS_GCF_000317675.1,755178
GB_GCA_011088145.1,2773168
GB_GCA_000317655.1,292563
GB_GCA_002813895.1,2054282
GB_GCA_003566215.1,2099690
RS_GCF_000316605.1,111781
RS_GCF_001904615.1,454133
GB_GCA_012033055.1,2720421
RS_GCF_001693255.1,374981
RS_GCF_001693275.1,195498
RS_GCF_002356215.1,1827144
GB_GCA_012033095.1,2720420
GB_GCA_011391125.1,2683724
RS_GCF_000332035.1,102232
GB_GCA_007693955.1,2480214
GB_GCA_903869185.1,1211
GB_GCA_903887375.1,1211
RS_GCF_003003995.1,2107688
GB_GCA_012034765.1,2720408
RS_GCF_000332195.1,118161
RS_GCF_002368355.1,2005460
RS_GCF_000756305.1,1541065
RS_GCF_012932785.1,118675
RS_GCF_900659865.1,945734
RS_GCF_000332055.1,102125
RS_GCF_000317575.1,111780
RS_GCF_002355455.1,1807358
GB_GCA_000252485.1,1094894
GB_GCA_014323965.1,2653678
GB_GCA_012031815.1,2562117
GB_GCA_007693875.1,2480215
GB_GCA_011390265.1,1157
RS_GCF_001890765.1,129961
GB_GCA_010672165.1,2607816
RS_GCF_000314005.1,1173029
GB_GCA_012031265.1,2720463
RS_GCF_000380225.1,1128427
GB_GCA_010672865.1,2607808
RS_GCF_000317635.1,65093
GB_GCA_009909085.1,2773161
RS_GCF_000317615.1,13035
GB_GCA_003021905.1,1919144
RS_GCF_007904085.1,522448
RS_GCF_000473895.1,582515
GB_GCA_003021505.1,1919129
GB_GCA_003022125.1,1919134
RS_GCF_001870905.1,111611
GB_GCA_012031635.1,2720464
GB_GCA_010692395.1,2607834
GB_GCA_011524395.1,2683339
RS_GCF_001942495.1,568701
RS_GCF_001767235.1,1458985
GB_GCA_010692325.1,2607833
RS_GCF_000211815.1,489825
GB_GCA_010671925.1,2607817
GB_GCA_010672925.1,2607769
GB_GCA_010692635.1,2607783
GB_GCA_010692425.1,2607803
GB_GCA_010692645.1,2607812
RS_GCF_000155555.1,118168
GB_GCA_003511885.1,2055782
RS_GCF_000317515.1,1173027
RS_GCF_000464785.1,1255374
GB_GCA_003609755.1,282423
GB_GCA_001873365.1,1805291
RS_GCF_900009265.2,671071
RS_GCF_900009135.1,1729650
GB_GCA_003456035.1,2055759
RS_GCF_900010725.2,671068
GB_GCA_903893625.1,156210
RS_GCF_900009145.1,671072
RS_GCF_000169095.1,313612
RS_GCF_000478195.2,1348334
RS_GCF_000972705.2,1637645
GB_GCA_012033335.1,2720435
RS_GCF_009176225.1,1236695
GB_GCA_012516315.1,1521533
GB_GCA_010672525.1,2607784
GB_GCA_010672585.1,2607772
GB_GCA_010692555.1,2607811
GB_GCA_014132355.1,2720165
RS_GCF_003838195.1,1458930
GB_GCA_010672455.1,2607791
RS_GCF_000014265.1,203124
GB_GCA_010672085.1,2607805
GB_GCA_004292955.1,1151
GB_GCA_013299185.1,2742710
GB_GCA_004293365.1,1151
GB_GCA_013299165.1,2742709
RS_GCF_003003725.1,2107706
RS_GCF_000214075.1,756067
RS_GCF_000317475.1,179408
RS_GCF_013179805.1,2563858
RS_GCF_002412335.2,2040638
GB_GCA_004294385.1,1151
GB_GCA_004292745.1,1151
GB_GCA_003542015.1,2055794
GB_GCA_012035135.1,2720416
GB_GCA_012034575.1,2720414
RS_GCF_000332155.1,402777
GB_GCA_001698425.1,1880991
RS_GCF_001637315.1,399101
GB_GCA_004299065.1,2518363
GB_GCA_001314905.1,1666905
GB_GCA_007693465.1,2480216
RS_GCF_009846485.1,1334624
RS_GCF_012911965.1,2546230
RS_GCF_000332355.1,102127
GB_GCA_001657325.1,1643526
GB_GCA_011390275.1,2683720
GB_GCA_012033105.1,2720419
GB_GCA_004293855.1,1151
GB_GCA_003695795.1,2420338
RS_GCF_001276715.1,1705388
GB_GCA_011390955.1,1151
GB_GCA_010672965.1,2607767
GB_GCA_011331985.1,2282167
RS_GCF_000317105.1,56110
GB_GCA_011390515.1,1159
RS_GCF_012295525.1,2064643
RS_GCF_000332335.1,1173028
GB_GCA_005518205.1,2480853
GB_GCA_014324065.1,2653674
GB_GCA_005518235.1,2480854
GB_GCA_001890975.1,1925591
GB_GCA_002340255.1,1947876
RS_GCF_001746915.1,1781255
RS_GCF_003017855.1,2107702
RS_GCF_003022385.1,2107704
RS_GCF_000763385.1,1229172
RS_GCF_000309385.1,118166
RS_GCF_001904775.1,549789
GB_GCA_003249105.1,47254
GB_GCA_003241845.1,268115
GB_GCA_007694115.1,2480213
GB_GCA_012031045.1,2720474
GB_GCA_007135385.1,2528445
RS_GCF_012911975.1,2546229
GB_GCA_014534085.1,2768924
GB_GCA_014534385.1,2768923
RS_GCF_003017785.1,2107701
RS_GCF_002075285.3,1641165
RS_GCF_000332095.2,1173264
GB_GCA_012032425.1,2720425
RS_GCF_004212215.1,2294035
GB_GCA_010671905.1,2607771
GB_GCA_003242115.1,268141
GB_GCA_012033015.1,2720422
GB_GCA_001314865.1,1666911
RS_GCF_002286735.1,2029589
GB_GCA_003242035.1,47253
RS_GCF_000155595.1,91464
RS_GCF_000316115.1,102129
RS_GCF_011009555.1,2292702
RS_GCF_000482245.1,1385935
GB_GCA_010671975.1,2607770
GB_GCA_003566335.1,2099687
GB_GCA_012032345.1,2720427
RS_GCF_000317045.1,1173025
RS_GCF_000733415.1,1487953
GB_GCA_002796835.1,1809277
GB_GCA_012033495.1,2720432
RS_GCF_003003615.1,2107700
GB_GCA_012033255.1,2720448
GB_GCA_012034615.1,2720411
GB_GCA_012034795.1,2720406
RS_GCF_002215035.1,2009322
GB_GCA_012031415.1,2720459
GB_GCA_012033355.1,2720434
GB_GCA_012032525.1,2720454
RS_GCF_001548395.1,1080068
RS_GCF_013177315.1,2737172
GB_GCA_003695655.1,2420337
GB_GCA_012031475.1,2720458
GB_GCA_007694125.1,2480212
RS_GCF_001485215.1,1552121
RS_GCF_001548435.1,1752064
RS_GCF_000353285.1,272134
RS_GCF_010091945.1,2690445
RS_GCF_001650195.1,1850361
RS_GCF_001895925.1,1920490
GB_GCA_012034655.1,2720410
GB_GCA_002148405.1,1934309
GB_GCA_013298165.1,2613756
GB_GCA_012031975.1,2720446
RS_GCF_000309945.1,864702
GB_GCA_003249025.1,47254
GB_GCA_012034055.1,2720449
GB_GCA_011331465.1,2282169
RS_GCF_003003795.1,2107698
GB_GCA_014380065.1,2026799
RS_GCF_001939115.1,1922337
RS_GCF_000775285.1,1497020
GB_GCA_903897715.1,1936017
GB_GCA_012032745.1,2720430
GB_GCA_012034805.1,2720405
RS_GCF_000332315.1,317619
RS_GCF_000010065.1,269084
GB_GCA_003846445.1,2219813
GB_GCA_001698445.1,1880902
GB_GCA_001913845.2,1890733
GB_GCA_004292515.1,1151
RS_GCF_000018105.1,329726
RS_GCF_000238775.1,310037
GB_GCA_012034865.1,2720402
GB_GCA_012030735.1,2720477
RS_GCF_003231495.1,1764569
RS_GCF_009939295.1,2690447
RS_GCF_000817745.2,1574475
GB_GCA_012032135.1,2720443
RS_GCF_000011345.1,197221
RS_GCF_000505665.1,1394889
RS_GCF_003555505.1,2016101
RS_GCF_008386235.1,2583530
RS_GCF_002754935.1,1917166
RS_GCF_000316685.1,195253
RS_GCF_000022045.1,395961
GB_GCA_902806435.1,1936017
RS_GCF_001870225.1,1188229
RS_GCF_002914585.1,2043171
RS_GCF_006937785.1,2487337
GB_GCA_003249035.1,1153
RS_GCF_002251945.1,1980935
GB_GCA_003242085.1,945775
GB_GCA_903819605.1,1211
RS_GCF_000332215.1,927668
RS_GCF_001402795.1,1681830
GB_GCA_001873375.1,1805292
GB_GCA_003249015.1,1153
RS_GCF_013361095.1,927669
RS_GCF_003967015.1,685565
RS_GCF_012863495.1,2722753
GB_GCA_002325645.1,1947290
RS_GCF_000317085.1,1173263
RS_GCF_000317065.1,82654
RS_GCF_000332175.1,118173
GB_GCA_002291895.1,1947904
GB_GCA_012031145.1,2720467
GB_GCA_003456125.1,2055767
GB_GCA_012031195.1,2720466
GB_GCA_002861535.1,2054928
RS_GCF_000013225.1,321332
GB_GCA_011055065.1,1131
RS_GCF_000013205.1,321327
GB_GCA_012030715.1,2720469
GB_GCA_012031565.1,2720471
RS_GCF_000332275.1,195250
RS_GCF_000011385.1,251221
RS_GCF_000484535.1,1183438
GB_GCA_014379585.1,2052143
GB_GCA_014380935.1,2026741
GB_GCA_013285555.1,2714958
RS_GCF_900767135.1,2137880
RS_GCF_900769355.1,2137880
RS_GCF_900769645.1,2137880
GB_GCA_001765415.1,1899017
GB_GCA_900556295.1,77133
GB_GCA_000437435.1,1262838
GB_GCA_000438175.1,1262899
GB_GCA_900551675.1,77133
GB_GCA_900555175.1,77133
GB_GCA_902772945.1,77133
GB_GCA_902795965.1,77133
GB_GCA_000433095.1,1262849
RS_GCF_900752845.1,2137880
RS_GCF_900548405.1,2137880
GB_GCA_902760645.1,77133
GB_GCA_902777385.1,77133
GB_GCA_900320675.1,77133
GB_GCA_002309425.1,1947873
GB_GCA_002350725.1,1947879
GB_GCA_902761735.1,77133
RS_GCF_900770525.1,2137880
GB_GCA_000431315.1,1262759
GB_GCA_900554385.1,77133
GB_GCA_900321895.1,221953
GB_GCA_003150395.1,2137880
GB_GCA_900551915.1,77133
GB_GCA_900554095.1,77133
GB_GCA_902774905.1,77133
GB_GCA_902792085.1,77133
GB_GCA_902777855.1,77133
GB_GCA_902791985.1,77133
GB_GCA_902765655.1,77133
GB_GCA_902802825.1,77133
GB_GCA_902766975.1,77133
GB_GCA_902794035.1,77133
GB_GCA_900319365.1,77133
GB_GCA_902788345.1,77133
GB_GCA_002361485.1,1947883
GB_GCA_900314375.1,77133
GB_GCA_902766395.1,77133
GB_GCA_902801985.1,77133
GB_GCA_902796825.1,77133
GB_GCA_002405805.1,1947886
GB_GCA_003258735.1,2052166
GB_GCA_004558955.1,1869227
GB_GCA_900551965.1,77133
GB_GCA_001899395.1,1906167
GB_GCA_902766105.1,77133
GB_GCA_002102825.1,1916225
GB_GCA_002438405.1,1947891
GB_GCA_002103105.1,1916322
GB_GCA_900555325.1,77133
GB_GCA_902796925.1,77133
GB_GCA_001899335.1,1906137
GB_GCA_002293275.1,1947903
GB_GCA_900321205.1,165433
GB_GCA_902780525.1,77133
GB_GCA_902760905.1,77133
GB_GCA_902763805.1,77133
GB_GCA_902779645.1,77133
GB_GCA_902798645.1,77133
GB_GCA_902775025.1,77133
GB_GCA_902797965.1,77133
GB_GCA_902797575.1,77133
GB_GCA_902796585.1,77133
GB_GCA_902777605.1,77133
GB_GCA_902782905.1,77133
GB_GCA_902802935.1,77133
GB_GCA_902788575.1,77133
GB_GCA_002309875.1,1947872
GB_GCA_902803165.1,77133
GB_GCA_900549855.1,77133
RS_GCF_900552525.1,2137880
GB_GCA_900553895.1,77133
GB_GCA_902765215.1,77133
GB_GCA_902783125.1,77133
GB_GCA_900313115.1,77133
GB_GCA_902797985.1,77133
GB_GCA_902767275.1,77133
GB_GCA_002481545.1,1947899
RS_GCF_900768915.1,2137880
GB_GCA_002103075.1,1916320
GB_GCA_900553205.1,77133
RS_GCF_900766355.1,2137880
GB_GCA_002369055.1,1947884
GB_GCA_002450015.1,1947893
GB_GCA_003258725.1,2052166
GB_GCA_900550295.1,77133
GB_GCA_902776035.1,77133
GB_GCA_902783785.1,77133
GB_GCA_902803265.1,77133
GB_GCA_002297005.1,1947902
GB_GCA_903868125.1,77133
GB_GCA_903885635.1,77133
GB_GCA_003258795.1,2052166
GB_GCA_900547155.1,77133
GB_GCA_900547585.1,77133
GB_GCA_000980375.1,1637501
GB_GCA_900313795.1,77133
GB_GCA_902783835.1,77133
RS_GCF_900772035.1,2137880
GB_GCA_900552205.1,77133
RS_GCF_900761525.1,2137880
GB_GCA_900553845.1,77133
GB_GCA_902796305.1,77133
GB_GCA_902796515.1,77133
GB_GCA_001784535.1,1801604
GB_GCA_003499955.1,2055776
GB_GCA_001784565.1,1801606
GB_GCA_001784615.1,1801611
GB_GCA_003499585.1,2055777
GB_GCA_003149345.1,758823
GB_GCA_003149375.1,758823
GB_GCA_001858525.1,758823
RS_GCF_902168245.1,2052166
RS_GCF_903866275.1,758823
GB_GCA_003242885.1,2052166
GB_GCA_012965515.1,2052166
GB_GCA_013997645.1,2067978
GB_GCA_013823055.1,2067977
GB_GCA_014380105.1,47254
GB_GCA_001464165.1,1752193
GB_GCA_001899315.1,1906157
GB_GCA_003151275.1,2052166
GB_GCA_003153555.1,2052166
GB_GCA_003963305.1,2052166
GB_GCA_013288645.1,2052166
GB_GCA_903970355.1,1883427
GB_GCA_003175915.1,2052166
GB_GCA_005240105.1,2026724
GB_GCA_903835185.1,77133
GB_GCA_005110385.1,2052166
GB_GCA_009924885.1,1977087
GB_GCA_013216135.1,2729995
GB_GCA_903930015.1,77133
GB_GCA_005110395.1,2052166
GB_GCA_013298875.1,2613757
GB_GCA_001899385.1,1906166
GB_GCA_001784555.1,1801607
GB_GCA_001784585.1,1801608
GB_GCA_004769085.1,2024557
GB_GCA_002482705.1,1947897
GB_GCA_002783405.1,2014260
GB_GCA_014377055.1,2762020
GB_GCA_014377495.1,2762020
GB_GCA_002083825.1,1919279
GB_GCA_003503675.1,2055790
GB_GCA_002697535.1,1883427
GB_GCA_002716725.1,1869227
GB_GCA_002719695.1,1869227
GB_GCA_003265885.1,2184343
GB_GCA_002690645.1,2026788
GB_GCA_003265895.1,2184345
GB_GCA_003265975.1,2184347
GB_GCA_002716485.1,1883427
GB_GCA_002296285.1,1953445
GB_GCA_902558105.1,447829
GB_GCA_002433595.1,1953442
GB_GCA_013215865.1,2053573
GB_GCA_005791325.1,1883427
GB_GCA_010027915.1,1869227
GB_GCA_010028705.1,1869227
GB_GCA_903864835.1,77133
GB_GCA_009691415.1,2053573
GB_GCA_903897765.1,447829
GB_GCA_903910705.1,447829
GB_GCA_903902445.1,447829
GB_GCA_001783275.1,1817873
GB_GCA_003242895.1,2053573
GB_GCA_003864455.1,2218524
GB_GCA_003864475.1,2218525
GB_GCA_001771365.1,1802567
GB_GCA_013204645.1,2575572
GB_GCA_002774365.1,2014293
GB_GCA_001771545.1,1802580
GB_GCA_001771575.1,1802581
GB_GCA_001771615.1,1802583
GB_GCA_001772335.1,1802564
GB_GCA_011333685.1,2053573
GB_GCA_001771505.1,1802578
GB_GCA_001771535.1,1802579
GB_GCA_009772965.1,2575572
GB_GCA_903930225.1,77133
GB_GCA_001771585.1,1802582
GB_GCA_013202975.1,2575572
GB_GCA_900316435.1,172733
GB_GCA_900318905.1,172733
GB_GCA_900315195.1,172733
GB_GCA_902776375.1,165186
GB_GCA_900316815.1,172733
GB_GCA_900317315.1,172733
GB_GCA_902777275.1,165186
GB_GCA_902784855.1,165186
GB_GCA_900317595.1,172733
GB_GCA_902794395.1,165186
GB_GCA_902799325.1,165186
GB_GCA_902767325.1,165186
GB_GCA_902797525.1,165186
GB_GCA_900317875.1,172733
GB_GCA_902798365.1,165186
RS_GCF_900100595.1,1200751
GB_GCA_900320415.1,172733
GB_GCA_900316555.1,172733
GB_GCA_902765625.1,165186
GB_GCA_902761375.1,165186
GB_GCA_902774325.1,165186
GB_GCA_900319655.1,172733
GB_GCA_902798605.1,165186
GB_GCA_902767845.1,165186
GB_GCA_900318495.1,172733
GB_GCA_902792105.1,165186
GB_GCA_003520555.1,1898205
GB_GCA_900315085.1,172733
GB_GCA_902790475.1,165186
GB_GCA_900315605.1,172733
RS_GCF_900101355.1,40518
GB_GCA_900543095.1,165186
GB_GCA_002491825.1,1952436
GB_GCA_003521625.1,41978
GB_GCA_902766885.1,165186
RS_GCF_002834225.1,40518
RS_GCF_002834235.1,40518
GB_GCA_902771755.1,165186
GB_GCA_902766775.1,165186
GB_GCA_002493005.1,1952434
GB_GCA_002493635.1,1952429
RS_GCF_003438075.1,2292352
RS_GCF_014288065.1,2763066
RS_GCF_900755995.1,2044939
GB_GCA_002350765.1,1952305
GB_GCA_902793125.1,165186
GB_GCA_902797225.1,165186
GB_GCA_902773035.1,165186
GB_GCA_902797655.1,165186
GB_GCA_902787145.1,165186
GB_GCA_900315785.1,172733
GB_GCA_900316385.1,172733
GB_GCA_902785365.1,165186
GB_GCA_902773155.1,165186
GB_GCA_004560275.1,1869227
GB_GCA_002394725.1,1952329
GB_GCA_003499325.1,1898205
GB_GCA_900314795.1,172733
GB_GCA_900320995.1,172733
GB_GCA_902764715.1,165186
GB_GCA_902797825.1,165186
GB_GCA_902798755.1,165186
GB_GCA_902763855.1,165186
GB_GCA_902790985.1,165186
GB_GCA_902773635.1,165186
GB_GCA_902785355.1,165186
GB_GCA_900319615.1,172733
GB_GCA_902776975.1,165186
GB_GCA_902776185.1,165186
GB_GCA_902796225.1,165186
GB_GCA_900313895.1,172733
GB_GCA_902779225.1,165186
GB_GCA_900315815.1,172733
GB_GCA_002353935.1,1952300
RS_GCF_005601135.1,2564099
GB_GCA_902772755.1,165186
RS_GCF_002160515.1,1965570
GB_GCA_902762375.1,165186
GB_GCA_902773265.1,165186
GB_GCA_902772795.1,165186
GB_GCA_900316025.1,172733
GB_GCA_900316615.1,172733
GB_GCA_000435335.1,1262848
GB_GCA_902789345.1,165186
GB_GCA_002391625.1,1952325
GB_GCA_900540275.1,541003
GB_GCA_900540865.1,541003
GB_GCA_900541565.1,541003
GB_GCA_900541975.1,541003
GB_GCA_002493755.1,1952428
GB_GCA_902763835.1,165186
GB_GCA_902801245.1,165186
GB_GCA_902773395.1,165186
GB_GCA_902773245.1,165186
GB_GCA_902761025.1,165186
GB_GCA_902773045.1,165186
